accuracy,execution_time,memory_usage,precision,recall,f1_score,algorithm,dataset
0.9366666666666666,0.10343384742736816,504791040,0.9475524475524476,0.9217687074829932,0.9344827586206897,svm,dataset_2_1500_value.csv
0.85,0.0027446746826171875,590299136,0.8333333333333334,0.8,0.816326530612245,svm,dataset_3_150_value.csv
0.9,0.00558781623840332,688865280,0.90625,0.90625,0.90625,svm,dataset_3_300_value.csv
0.9333333333333333,0.011358022689819336,640581632,0.9411764705882353,0.9195402298850575,0.9302325581395349,svm,dataset_3_450_value.csv
0.9291666666666667,0.017739057540893555,655982592,0.9576271186440678,0.904,0.9300411522633746,svm,dataset_3_600_value.csv
0.95,0.025750160217285156,685686784,0.9281437125748503,0.9810126582278481,0.9538461538461538,svm,dataset_3_750_value.csv
0.9361111111111111,0.036878108978271484,710557696,0.8918918918918919,0.9821428571428571,0.934844192634561,svm,dataset_3_900_value.csv
0.9357142857142857,0.044162750244140625,713162752,0.9264069264069265,0.9553571428571429,0.9406593406593406,svm,dataset_3_1050_value.csv
0.9375,0.0584111213684082,690241536,0.9108527131782945,0.9710743801652892,0.9400000000000001,svm,dataset_3_1200_value.csv
0.9444444444444444,0.07071208953857422,675987456,0.9076923076923077,0.9752066115702479,0.9402390438247011,svm,dataset_3_1350_value.csv
0.935,0.08217906951904297,675201024,0.909967845659164,0.9625850340136054,0.9355371900826446,svm,dataset_3_1500_value.csv
0.85,0.002399921417236328,683491328,0.8333333333333334,0.8,0.816326530612245,svm,dataset_4_150_value.csv
0.9333333333333333,0.00569605827331543,685522944,0.9242424242424242,0.953125,0.9384615384615383,svm,dataset_4_300_value.csv
0.9277777777777778,0.011339187622070312,712376320,0.9111111111111111,0.9425287356321839,0.9265536723163842,svm,dataset_4_450_value.csv
0.95,0.01789116859436035,684294144,0.959349593495935,0.944,0.9516129032258064,svm,dataset_4_600_value.csv
0.9466666666666667,0.028699159622192383,717340672,0.961038961038961,0.9367088607594937,0.9487179487179488,svm,dataset_4_750_value.csv
0.9277777777777778,0.03622293472290039,713719808,0.9034090909090909,0.9464285714285714,0.9244186046511628,svm,dataset_4_900_value.csv
0.9261904761904762,0.04665517807006836,678363136,0.9366515837104072,0.9241071428571429,0.9303370786516854,svm,dataset_4_1050_value.csv
0.91875,0.05633401870727539,730890240,0.9282700421940928,0.9090909090909091,0.918580375782881,svm,dataset_4_1200_value.csv
0.924074074074074,0.07169318199157715,728399872,0.9205020920502092,0.9090909090909091,0.9147609147609147,svm,dataset_4_1350_value.csv
0.9316666666666666,0.08810877799987793,757497856,0.9407665505226481,0.9183673469387755,0.9294320137693631,svm,dataset_4_1500_value.csv
0.9333333333333333,0.0020608901977539062,709312512,0.8620689655172413,1.0,0.9259259259259259,svm,dataset_5_150_value.csv
0.9333333333333333,0.004460811614990234,663371776,0.9,0.984375,0.9402985074626866,svm,dataset_5_300_value.csv
0.9277777777777778,0.008566856384277344,657899520,0.8854166666666666,0.9770114942528736,0.9289617486338797,svm,dataset_5_450_value.csv
0.9458333333333333,0.014478921890258789,622968832,0.917910447761194,0.984,0.9498069498069498,svm,dataset_5_600_value.csv
0.9533333333333334,0.023168087005615234,599654400,0.9444444444444444,0.9683544303797469,0.9562499999999999,svm,dataset_5_750_value.csv
0.9194444444444444,0.026303768157958984,645611520,0.8677248677248677,0.9761904761904762,0.9187675070028012,svm,dataset_5_900_value.csv
0.9261904761904762,0.03313803672790527,635518976,0.9141630901287554,0.9508928571428571,0.9321663019693655,svm,dataset_5_1050_value.csv
0.9354166666666667,0.04825329780578613,658833408,0.9203187250996016,0.9545454545454546,0.9371196754563894,svm,dataset_5_1200_value.csv
0.9555555555555556,0.055570125579833984,663371776,0.9395161290322581,0.9628099173553719,0.9510204081632653,svm,dataset_5_1350_value.csv
0.9433333333333334,0.06922578811645508,650641408,0.9276315789473685,0.9591836734693877,0.94314381270903,svm,dataset_5_1500_value.csv
0.9833333333333333,0.013762235641479492,641679360,0.9615384615384616,1.0,0.9803921568627451,logreg,dataset_1_150_value.csv
0.95,0.009630918502807617,644743168,0.967741935483871,0.9375,0.9523809523809523,logreg,dataset_1_300_value.csv
0.9277777777777778,0.00848698616027832,644907008,0.8936170212765957,0.9655172413793104,0.9281767955801106,logreg,dataset_1_450_value.csv
0.9208333333333333,0.008563995361328125,655179776,0.9416666666666667,0.904,0.9224489795918367,logreg,dataset_1_600_value.csv
0.94,0.010746955871582031,681590784,0.9430379746835443,0.9430379746835443,0.9430379746835443,logreg,dataset_1_750_value.csv
0.9222222222222223,0.011587858200073242,675823616,0.9320987654320988,0.8988095238095238,0.9151515151515153,logreg,dataset_1_900_value.csv
0.919047619047619,0.011768102645874023,692551680,0.9398148148148148,0.90625,0.9227272727272727,logreg,dataset_1_1050_value.csv
0.91875,0.011357307434082031,649936896,0.9356223175965666,0.9008264462809917,0.9178947368421052,logreg,dataset_1_1200_value.csv
0.9314814814814815,0.012656927108764648,649691136,0.9149797570850202,0.9338842975206612,0.9243353783231083,logreg,dataset_1_1350_value.csv
0.9383333333333334,0.014327764511108398,669958144,0.9297658862876255,0.9455782312925171,0.9376053962900506,logreg,dataset_1_1500_value.csv
0.85,0.0033941268920898438,676806656,0.9,0.72,0.7999999999999999,logreg,dataset_2_150_value.csv
0.9,0.01256704330444336,712736768,0.9193548387096774,0.890625,0.9047619047619047,logreg,dataset_2_300_value.csv
0.9111111111111111,0.0069599151611328125,740573184,0.961038961038961,0.8505747126436781,0.9024390243902438,logreg,dataset_2_450_value.csv
0.9291666666666667,0.009615898132324219,703709184,0.9576271186440678,0.904,0.9300411522633746,logreg,dataset_2_600_value.csv
0.9166666666666666,0.00862574577331543,689569792,0.9716312056737588,0.8670886075949367,0.9163879598662208,logreg,dataset_2_750_value.csv
0.9055555555555556,0.013877153396606445,736919552,0.8941176470588236,0.9047619047619048,0.8994082840236687,logreg,dataset_2_900_value.csv
0.9238095238095239,0.014878988265991211,705904640,0.9528301886792453,0.9017857142857143,0.926605504587156,logreg,dataset_2_1050_value.csv
0.9166666666666666,0.014101028442382812,758890496,0.9279661016949152,0.9049586776859504,0.9163179916317992,logreg,dataset_2_1200_value.csv
0.912962962962963,0.012040853500366211,759775232,0.8979591836734694,0.9090909090909091,0.9034907597535935,logreg,dataset_2_1350_value.csv
0.91,0.010928869247436523,760578048,0.9379562043795621,0.8741496598639455,0.9049295774647886,logreg,dataset_2_1500_value.csv
0.8666666666666667,0.0037720203399658203,760872960,0.84,0.84,0.8399999999999999,logreg,dataset_3_150_value.csv
0.9,0.009681940078735352,694108160,0.90625,0.90625,0.90625,logreg,dataset_3_300_value.csv
0.9333333333333333,0.010452985763549805,695091200,0.9310344827586207,0.9310344827586207,0.9310344827586207,logreg,dataset_3_450_value.csv
0.925,0.011985063552856445,671449088,0.9572649572649573,0.896,0.9256198347107438,logreg,dataset_3_600_value.csv
0.93,0.012593269348144531,698515456,0.9254658385093167,0.9430379746835443,0.9341692789968652,logreg,dataset_3_750_value.csv
0.9055555555555556,0.012969970703125,704053248,0.8722222222222222,0.9345238095238095,0.9022988505747127,logreg,dataset_3_900_value.csv
0.9214285714285714,0.01715707778930664,724795392,0.9321266968325792,0.9196428571428571,0.9258426966292135,logreg,dataset_3_1050_value.csv
0.9104166666666667,0.012418985366821289,711868416,0.896414342629482,0.9297520661157025,0.9127789046653144,logreg,dataset_3_1200_value.csv
0.9148148148148149,0.014301061630249023,720928768,0.892,0.9214876033057852,0.9065040650406505,logreg,dataset_3_1350_value.csv
0.9066666666666666,0.013414859771728516,701874176,0.8914473684210527,0.9217687074829932,0.9063545150501672,logreg,dataset_3_1500_value.csv
0.8833333333333333,0.002980947494506836,676167680,0.875,0.84,0.8571428571428572,logreg,dataset_4_150_value.csv
0.925,0.007573843002319336,676167680,0.9365079365079365,0.921875,0.9291338582677166,logreg,dataset_4_300_value.csv
0.9,0.007530927658081055,676167680,0.8876404494382022,0.9080459770114943,0.8977272727272727,logreg,dataset_4_450_value.csv
0.8916666666666667,0.008065223693847656,718094336,0.9024390243902439,0.888,0.8951612903225806,logreg,dataset_4_600_value.csv
0.9133333333333333,0.008715629577636719,700940288,0.9459459459459459,0.8860759493670886,0.9150326797385621,logreg,dataset_4_750_value.csv
0.8972222222222223,0.013306140899658203,737263616,0.8700564971751412,0.9166666666666666,0.8927536231884058,logreg,dataset_4_900_value.csv
0.9,0.008658885955810547,695222272,0.9099099099099099,0.9017857142857143,0.905829596412556,logreg,dataset_4_1050_value.csv
0.8854166666666666,0.014396905899047852,714915840,0.9082969432314411,0.859504132231405,0.8832271762208068,logreg,dataset_4_1200_value.csv
0.8870370370370371,0.011668920516967773,703004672,0.8724279835390947,0.8760330578512396,0.8742268041237113,logreg,dataset_4_1350_value.csv
0.9033333333333333,0.010143041610717773,687718400,0.927536231884058,0.8707482993197279,0.8982456140350877,logreg,dataset_4_1500_value.csv
0.9333333333333333,0.003187894821166992,687472640,0.8620689655172413,1.0,0.9259259259259259,logreg,dataset_5_150_value.csv
0.9333333333333333,0.009743690490722656,693977088,0.9117647058823529,0.96875,0.9393939393939394,logreg,dataset_5_300_value.csv
0.9333333333333333,0.01044774055480957,711344128,0.9032258064516129,0.9655172413793104,0.9333333333333333,logreg,dataset_5_450_value.csv
0.95,0.013647794723510742,696795136,0.9312977099236641,0.976,0.953125,logreg,dataset_5_600_value.csv
0.9533333333333334,0.011472225189208984,692666368,0.95,0.9620253164556962,0.9559748427672956,logreg,dataset_5_750_value.csv
0.9222222222222223,0.013972997665405273,686129152,0.8723404255319149,0.9761904761904762,0.9213483146067415,logreg,dataset_5_900_value.csv
0.930952380952381,0.014670133590698242,727351296,0.922077922077922,0.9508928571428571,0.9362637362637363,logreg,dataset_5_1050_value.csv
0.9333333333333333,0.012581110000610352,706215936,0.930327868852459,0.9380165289256198,0.934156378600823,logreg,dataset_5_1200_value.csv
0.9425925925925925,0.015726089477539062,728530944,0.9377593360995851,0.9338842975206612,0.9358178053830227,logreg,dataset_5_1350_value.csv
0.9316666666666666,0.017524003982543945,692142080,0.920265780730897,0.9421768707482994,0.9310924369747899,logreg,dataset_5_1500_value.csv
1.0,0.0012919902801513672,692797440,1.0,1.0,1.0,dt,dataset_1_150_value.csv
0.9833333333333333,0.0015947818756103516,678641664,1.0,0.96875,0.9841269841269841,dt,dataset_1_300_value.csv
0.9944444444444445,0.002132892608642578,696287232,0.9886363636363636,1.0,0.9942857142857142,dt,dataset_1_450_value.csv
0.975,0.002415180206298828,695910400,0.983739837398374,0.968,0.9758064516129032,dt,dataset_1_600_value.csv
0.9766666666666667,0.003495931625366211,646447104,0.968944099378882,0.9873417721518988,0.9780564263322885,dt,dataset_1_750_value.csv
0.9861111111111112,0.003864765167236328,651378688,1.0,0.9702380952380952,0.984894259818731,dt,dataset_1_900_value.csv
0.9547619047619048,0.004729032516479492,643072000,0.9515418502202643,0.9642857142857143,0.9578713968957872,dt,dataset_1_1050_value.csv
0.9770833333333333,0.006136178970336914,662781952,0.9714285714285714,0.9834710743801653,0.9774127310061601,dt,dataset_1_1200_value.csv
0.975925925925926,0.006448268890380859,694763520,0.9711934156378601,0.9752066115702479,0.9731958762886598,dt,dataset_1_1350_value.csv
0.98,0.007553815841674805,692617216,0.9763513513513513,0.9829931972789115,0.9796610169491526,dt,dataset_1_1500_value.csv
0.95,0.001062154769897461,641581056,0.8928571428571429,1.0,0.9433962264150945,dt,dataset_2_150_value.csv
0.9416666666666667,0.0016720294952392578,626442240,0.9672131147540983,0.921875,0.944,dt,dataset_2_300_value.csv
0.9222222222222223,0.0020780563354492188,658374656,0.9195402298850575,0.9195402298850575,0.9195402298850575,dt,dataset_2_450_value.csv
0.9416666666666667,0.0028710365295410156,684015616,0.9663865546218487,0.92,0.9426229508196722,dt,dataset_2_600_value.csv
0.9433333333333334,0.003425121307373047,669007872,0.9731543624161074,0.9177215189873418,0.9446254071661238,dt,dataset_2_750_value.csv
0.9527777777777777,0.0048220157623291016,666796032,0.9467455621301775,0.9523809523809523,0.9495548961424332,dt,dataset_2_900_value.csv
0.9404761904761905,0.0048329830169677734,635977728,0.9671361502347418,0.9196428571428571,0.9427917620137299,dt,dataset_2_1050_value.csv
0.9541666666666667,0.0058100223541259766,634486784,0.9471544715447154,0.9628099173553719,0.9549180327868854,dt,dataset_2_1200_value.csv
0.9574074074074074,0.006880998611450195,630620160,0.9433198380566802,0.9628099173553719,0.9529652351738243,dt,dataset_2_1350_value.csv
0.9616666666666667,0.007649898529052734,624377856,0.9721254355400697,0.9489795918367347,0.9604130808950087,dt,dataset_2_1500_value.csv
0.95,0.001008749008178711,611860480,1.0,0.88,0.9361702127659575,dt,dataset_3_150_value.csv
0.9666666666666667,0.002117156982421875,589430784,1.0,0.9375,0.967741935483871,dt,dataset_3_300_value.csv
0.9722222222222222,0.002390146255493164,596426752,0.9659090909090909,0.9770114942528736,0.9714285714285714,dt,dataset_3_450_value.csv
0.9458333333333333,0.003239870071411133,609173504,0.9444444444444444,0.952,0.9482071713147411,dt,dataset_3_600_value.csv
0.9733333333333334,0.00415802001953125,609058816,0.9746835443037974,0.9746835443037974,0.9746835443037974,dt,dataset_3_750_value.csv
0.9666666666666667,0.004322052001953125,609288192,0.9382022471910112,0.9940476190476191,0.9653179190751445,dt,dataset_3_900_value.csv
0.969047619047619,0.005281925201416016,609288192,0.9730941704035875,0.96875,0.9709172259507831,dt,dataset_3_1050_value.csv
0.96875,0.006952047348022461,627621888,0.952191235059761,0.987603305785124,0.9695740365111563,dt,dataset_3_1200_value.csv
0.9740740740740741,0.006593942642211914,674742272,0.9634146341463414,0.9793388429752066,0.971311475409836,dt,dataset_3_1350_value.csv
0.9783333333333334,0.008565902709960938,693272576,0.9730639730639731,0.9829931972789115,0.9780033840947546,dt,dataset_3_1500_value.csv
0.9166666666666666,0.0012669563293457031,677036032,0.8846153846153846,0.92,0.9019607843137256,dt,dataset_4_150_value.csv
0.95,0.0017688274383544922,617086976,0.9393939393939394,0.96875,0.9538461538461539,dt,dataset_4_300_value.csv
0.9388888888888889,0.002538919448852539,625786880,0.9318181818181818,0.9425287356321839,0.9371428571428572,dt,dataset_4_450_value.csv
0.9458333333333333,0.0033681392669677734,623706112,0.9516129032258065,0.944,0.9477911646586344,dt,dataset_4_600_value.csv
0.94,0.004182100296020508,623706112,0.9216867469879518,0.9683544303797469,0.9444444444444444,dt,dataset_4_750_value.csv
0.9583333333333334,0.0042247772216796875,590102528,0.9526627218934911,0.9583333333333334,0.9554896142433236,dt,dataset_4_900_value.csv
0.9547619047619048,0.0067059993743896484,588546048,0.9638009049773756,0.9508928571428571,0.9573033707865168,dt,dataset_4_1050_value.csv
0.9395833333333333,0.006720066070556641,587399168,0.9382716049382716,0.9421487603305785,0.9402061855670103,dt,dataset_4_1200_value.csv
0.9518518518518518,0.006635904312133789,588988416,0.9462809917355371,0.9462809917355371,0.9462809917355371,dt,dataset_4_1350_value.csv
0.9416666666666667,0.007816076278686523,596426752,0.9331103678929766,0.9489795918367347,0.9409780775716695,dt,dataset_4_1500_value.csv
0.9833333333333333,0.0010759830474853516,596443136,1.0,0.96,0.9795918367346939,dt,dataset_5_150_value.csv
0.9833333333333333,0.001459360122680664,590528512,1.0,0.96875,0.9841269841269841,dt,dataset_5_300_value.csv
0.9944444444444445,0.002301931381225586,584646656,0.9886363636363636,1.0,0.9942857142857142,dt,dataset_5_450_value.csv
0.9666666666666667,0.002407073974609375,580698112,0.9606299212598425,0.976,0.9682539682539683,dt,dataset_5_600_value.csv
0.9866666666666667,0.0029039382934570312,580812800,0.9935897435897436,0.9810126582278481,0.9872611464968154,dt,dataset_5_750_value.csv
0.9805555555555555,0.004180192947387695,580976640,0.9653179190751445,0.9940476190476191,0.9794721407624633,dt,dataset_5_900_value.csv
0.9738095238095238,0.004517793655395508,580976640,0.9775784753363229,0.9732142857142857,0.9753914988814317,dt,dataset_5_1050_value.csv
0.9729166666666667,0.0054590702056884766,581402624,0.9790794979079498,0.9669421487603306,0.972972972972973,dt,dataset_5_1200_value.csv
0.9833333333333333,0.006331205368041992,616988672,0.9957446808510638,0.9669421487603306,0.9811320754716981,dt,dataset_5_1350_value.csv
0.9766666666666667,0.007324934005737305,629981184,0.9761904761904762,0.9761904761904762,0.9761904761904762,dt,dataset_5_1500_value.csv
1.0,0.06571817398071289,627310592,1.0,1.0,1.0,gb,dataset_1_150_value.csv
0.9833333333333333,0.09423995018005371,604094464,1.0,0.96875,0.9841269841269841,gb,dataset_1_300_value.csv
0.9888888888888889,0.12782788276672363,594051072,1.0,0.9770114942528736,0.9883720930232558,gb,dataset_1_450_value.csv
0.9791666666666666,0.15990686416625977,623427584,0.9918032786885246,0.968,0.9797570850202428,gb,dataset_1_600_value.csv
0.9866666666666667,0.19461989402770996,679854080,0.9873417721518988,0.9873417721518988,0.9873417721518988,gb,dataset_1_750_value.csv
0.9833333333333333,0.2286520004272461,642252800,0.9939024390243902,0.9702380952380952,0.9819277108433735,gb,dataset_1_900_value.csv
0.9738095238095238,0.26399803161621094,701530112,0.9819004524886877,0.96875,0.9752808988764045,gb,dataset_1_1050_value.csv
0.9791666666666666,0.2984499931335449,667795456,0.9873949579831933,0.9710743801652892,0.9791666666666667,gb,dataset_1_1200_value.csv
0.9648148148148148,0.33257126808166504,668336128,0.9665271966527197,0.9545454545454546,0.9604989604989606,gb,dataset_1_1350_value.csv
0.98,0.3661928176879883,660979712,0.9795918367346939,0.9795918367346939,0.9795918367346939,gb,dataset_1_1500_value.csv
0.9333333333333333,0.06113600730895996,685129728,0.8888888888888888,0.96,0.923076923076923,gb,dataset_2_150_value.csv
0.9416666666666667,0.09230303764343262,667205632,0.9672131147540983,0.921875,0.944,gb,dataset_2_300_value.csv
0.9611111111111111,0.1257610321044922,652296192,0.9878048780487805,0.9310344827586207,0.9585798816568047,gb,dataset_2_450_value.csv
0.95,0.15602993965148926,711557120,0.9747899159663865,0.928,0.9508196721311476,gb,dataset_2_600_value.csv
0.95,0.1923367977142334,666648576,0.9735099337748344,0.930379746835443,0.9514563106796117,gb,dataset_2_750_value.csv
0.9722222222222222,0.22080206871032715,595640320,0.9759036144578314,0.9642857142857143,0.970059880239521,gb,dataset_2_900_value.csv
0.9523809523809523,0.25687193870544434,580780032,0.9766355140186916,0.9330357142857143,0.9543378995433791,gb,dataset_2_1050_value.csv
0.9708333333333333,0.28928613662719727,557498368,0.9913793103448276,0.9504132231404959,0.9704641350210972,gb,dataset_2_1200_value.csv
0.9740740740740741,0.32752299308776855,627982336,0.9830508474576272,0.9586776859504132,0.9707112970711298,gb,dataset_2_1350_value.csv
0.96,0.37281274795532227,649428992,0.9856115107913669,0.9319727891156463,0.958041958041958,gb,dataset_2_1500_value.csv
0.95,0.06531834602355957,662683648,1.0,0.88,0.9361702127659575,gb,dataset_3_150_value.csv
0.95,0.09963107109069824,799539200,0.967741935483871,0.9375,0.9523809523809523,gb,dataset_3_300_value.csv
0.9777777777777777,0.13021397590637207,774766592,0.9882352941176471,0.9655172413793104,0.9767441860465116,gb,dataset_3_450_value.csv
0.975,0.16168808937072754,711344128,0.9917355371900827,0.96,0.975609756097561,gb,dataset_3_600_value.csv
0.9766666666666667,0.2116870880126953,689979392,0.9808917197452229,0.9746835443037974,0.9777777777777777,gb,dataset_3_750_value.csv
0.9861111111111112,0.24741506576538086,658817024,0.9880239520958084,0.9821428571428571,0.9850746268656716,gb,dataset_3_900_value.csv
0.9666666666666667,0.268078088760376,662208512,0.981651376146789,0.9553571428571429,0.9683257918552036,gb,dataset_3_1050_value.csv
0.975,0.30049800872802734,596672512,0.9831932773109243,0.9669421487603306,0.975,gb,dataset_3_1200_value.csv
0.9777777777777777,0.33543896675109863,596885504,0.9831932773109243,0.9669421487603306,0.975,gb,dataset_3_1350_value.csv
0.9783333333333334,0.3736870288848877,653590528,0.986159169550173,0.9693877551020408,0.9777015437392795,gb,dataset_3_1500_value.csv
0.9,0.06281900405883789,618299392,0.8275862068965517,0.96,0.888888888888889,gb,dataset_4_150_value.csv
0.95,0.0957651138305664,655622144,0.953125,0.953125,0.953125,gb,dataset_4_300_value.csv
0.9444444444444444,0.12954497337341309,647512064,0.963855421686747,0.9195402298850575,0.9411764705882354,gb,dataset_4_450_value.csv
0.9541666666666667,0.1654348373413086,638517248,0.9672131147540983,0.944,0.9554655870445343,gb,dataset_4_600_value.csv
0.9566666666666667,0.20747637748718262,556498944,0.9801324503311258,0.9367088607594937,0.9579288025889968,gb,dataset_4_750_value.csv
0.9555555555555556,0.24200820922851562,598900736,0.9470588235294117,0.9583333333333334,0.9526627218934912,gb,dataset_4_900_value.csv
0.9619047619047619,0.2686500549316406,564854784,0.9770642201834863,0.9508928571428571,0.9638009049773757,gb,dataset_4_1050_value.csv
0.9458333333333333,0.3839609622955322,450641920,0.9695652173913043,0.9214876033057852,0.9449152542372881,gb,dataset_4_1200_value.csv
0.9481481481481482,0.37867093086242676,486277120,0.9421487603305785,0.9421487603305785,0.9421487603305785,gb,dataset_4_1350_value.csv
0.945,0.38003087043762207,516128768,0.9644128113879004,0.9217687074829932,0.942608695652174,gb,dataset_4_1500_value.csv
0.9333333333333333,0.062463998794555664,507494400,0.9565217391304348,0.88,0.9166666666666666,gb,dataset_5_150_value.csv
0.9916666666666667,0.09928274154663086,601718784,1.0,0.984375,0.9921259842519685,gb,dataset_5_300_value.csv
0.9944444444444445,0.1320028305053711,593182720,1.0,0.9885057471264368,0.9942196531791908,gb,dataset_5_450_value.csv
0.9791666666666666,0.1607677936553955,625590272,0.9838709677419355,0.976,0.9799196787148594,gb,dataset_5_600_value.csv
0.99,0.2720198631286621,478068736,1.0,0.9810126582278481,0.9904153354632589,gb,dataset_5_750_value.csv
0.9861111111111112,0.2381439208984375,561627136,0.9766081871345029,0.9940476190476191,0.9852507374631269,gb,dataset_5_900_value.csv
0.9785714285714285,0.2883031368255615,643825664,0.9864253393665159,0.9732142857142857,0.9797752808988764,gb,dataset_5_1050_value.csv
0.98125,0.3074607849121094,532955136,0.9957446808510638,0.9669421487603306,0.9811320754716981,gb,dataset_5_1200_value.csv
0.9833333333333333,0.3441660404205322,546324480,0.9957446808510638,0.9669421487603306,0.9811320754716981,gb,dataset_5_1350_value.csv
0.9833333333333333,0.3850250244140625,567066624,0.9930555555555556,0.9727891156462585,0.9828178694158075,gb,dataset_5_1500_value.csv
0.9833333333333333,0.08697390556335449,561119232,0.9615384615384616,1.0,0.9803921568627451,xgb,dataset_1_150_value.csv
0.9833333333333333,0.13640809059143066,617529344,1.0,0.96875,0.9841269841269841,xgb,dataset_1_300_value.csv
0.9888888888888889,0.11355900764465332,607944704,0.9885057471264368,0.9885057471264368,0.9885057471264368,xgb,dataset_1_450_value.csv
0.975,0.12486100196838379,623050752,0.983739837398374,0.968,0.9758064516129032,xgb,dataset_1_600_value.csv
0.9833333333333333,0.13539409637451172,638124032,0.9811320754716981,0.9873417721518988,0.9842271293375394,xgb,dataset_1_750_value.csv
0.9861111111111112,0.14828896522521973,603848704,1.0,0.9702380952380952,0.984894259818731,xgb,dataset_1_900_value.csv
0.969047619047619,0.15353083610534668,607649792,0.9773755656108597,0.9642857142857143,0.9707865168539326,xgb,dataset_1_1050_value.csv
0.98125,0.17949986457824707,579633152,0.983402489626556,0.9793388429752066,0.9813664596273292,xgb,dataset_1_1200_value.csv
0.9777777777777777,0.17699790000915527,625115136,0.9752066115702479,0.9752066115702479,0.9752066115702479,xgb,dataset_1_1350_value.csv
0.9833333333333333,0.2477400302886963,560234496,0.9765100671140939,0.9897959183673469,0.9831081081081081,xgb,dataset_1_1500_value.csv
0.9333333333333333,0.08052706718444824,575209472,0.8888888888888888,0.96,0.923076923076923,xgb,dataset_2_150_value.csv
0.9333333333333333,0.1051340103149414,604487680,0.9666666666666667,0.90625,0.9354838709677419,xgb,dataset_2_300_value.csv
0.9388888888888889,0.12730026245117188,608223232,0.9418604651162791,0.9310344827586207,0.9364161849710984,xgb,dataset_2_450_value.csv
0.9458333333333333,0.1426401138305664,627556352,0.9666666666666667,0.928,0.9469387755102041,xgb,dataset_2_600_value.csv
0.94,0.15814900398254395,629440512,0.9605263157894737,0.9240506329113924,0.9419354838709677,xgb,dataset_2_750_value.csv
0.9722222222222222,0.16118216514587402,601260032,0.9702380952380952,0.9702380952380952,0.9702380952380952,xgb,dataset_2_900_value.csv
0.9428571428571428,0.1672210693359375,603111424,0.9716981132075472,0.9196428571428571,0.944954128440367,xgb,dataset_2_1050_value.csv
0.9625,0.17348718643188477,570884096,0.9628099173553719,0.9628099173553719,0.9628099173553719,xgb,dataset_2_1200_value.csv
0.9740740740740741,0.18580079078674316,534315008,0.9789915966386554,0.9628099173553719,0.9708333333333334,xgb,dataset_2_1350_value.csv
0.965,0.19453001022338867,549060608,0.9789473684210527,0.9489795918367347,0.9637305699481866,xgb,dataset_2_1500_value.csv
0.9166666666666666,0.07235312461853027,590659584,0.9545454545454546,0.84,0.8936170212765958,xgb,dataset_3_150_value.csv
0.95,0.09099006652832031,606273536,0.967741935483871,0.9375,0.9523809523809523,xgb,dataset_3_300_value.csv
0.9611111111111111,0.10131001472473145,589594624,0.9545454545454546,0.9655172413793104,0.96,xgb,dataset_3_450_value.csv
0.975,0.1182551383972168,582860800,0.983739837398374,0.968,0.9758064516129032,xgb,dataset_3_600_value.csv
0.9866666666666667,0.13962697982788086,602128384,0.9935897435897436,0.9810126582278481,0.9872611464968154,xgb,dataset_3_750_value.csv
0.9694444444444444,0.1514880657196045,631734272,0.9485714285714286,0.9880952380952381,0.967930029154519,xgb,dataset_3_900_value.csv
0.9761904761904762,0.16503572463989258,617660416,0.9863636363636363,0.96875,0.9774774774774775,xgb,dataset_3_1050_value.csv
0.96875,0.1717541217803955,605929472,0.963265306122449,0.9752066115702479,0.9691991786447639,xgb,dataset_3_1200_value.csv
0.9666666666666667,0.18270111083984375,599638016,0.9590163934426229,0.9669421487603306,0.962962962962963,xgb,dataset_3_1350_value.csv
0.9783333333333334,0.19179487228393555,596770816,0.9795221843003413,0.9761904761904762,0.9778534923339012,xgb,dataset_3_1500_value.csv
0.9,0.08648204803466797,639631360,0.88,0.88,0.88,xgb,dataset_4_150_value.csv
0.9333333333333333,0.11314010620117188,631980032,0.9242424242424242,0.953125,0.9384615384615383,xgb,dataset_4_300_value.csv
0.95,0.12987399101257324,588939264,0.9534883720930233,0.9425287356321839,0.9479768786127168,xgb,dataset_4_450_value.csv
0.9583333333333334,0.1371011734008789,589152256,0.96,0.96,0.96,xgb,dataset_4_600_value.csv
0.9566666666666667,0.15391898155212402,587186176,0.9801324503311258,0.9367088607594937,0.9579288025889968,xgb,dataset_4_750_value.csv
0.9694444444444444,0.1678919792175293,593412096,0.9590643274853801,0.9761904761904762,0.967551622418879,xgb,dataset_4_900_value.csv
0.9595238095238096,0.19900989532470703,568475648,0.9641255605381166,0.9598214285714286,0.9619686800894854,xgb,dataset_4_1050_value.csv
0.9479166666666666,0.18584203720092773,577306624,0.9617021276595744,0.9338842975206612,0.9475890985324946,xgb,dataset_4_1200_value.csv
0.9518518518518518,0.1896960735321045,569049088,0.9462809917355371,0.9462809917355371,0.9462809917355371,xgb,dataset_4_1350_value.csv
0.94,0.19864392280578613,532529152,0.9358108108108109,0.9421768707482994,0.9389830508474577,xgb,dataset_4_1500_value.csv
0.9666666666666667,0.06705522537231445,587218944,1.0,0.92,0.9583333333333334,xgb,dataset_5_150_value.csv
0.9916666666666667,0.08481001853942871,583090176,1.0,0.984375,0.9921259842519685,xgb,dataset_5_300_value.csv
1.0,0.10346317291259766,577912832,1.0,1.0,1.0,xgb,dataset_5_450_value.csv
0.9833333333333333,0.11225700378417969,572882944,0.984,0.984,0.984,xgb,dataset_5_600_value.csv
