"No.","Time","Source","Destination","Protocol","Length","Info"
"790","27.617872797","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"791","27.617872844","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"792","27.617872892","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"793","27.617872939","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"794","27.617872982","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"795","27.617873024","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"796","27.618122458","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"797","27.618122655","142.250.207.14","192.168.56.105","QUIC","693","Protected Payload (KP0), DCID=61dfbc"
"798","27.618122706","142.250.207.14","192.168.56.105","QUIC","311","Protected Payload (KP0), DCID=61dfbc"
"799","27.618122796","142.250.207.14","192.168.56.105","QUIC","1393","Protected Payload (KP0), DCID=61dfbc"
"800","27.618622957","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"801","27.618623135","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"802","27.618623177","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"803","27.618623220","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"804","27.618623279","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"805","27.619020303","142.250.207.14","192.168.56.105","QUIC","546","Protected Payload (KP0), DCID=61dfbc"
"806","27.631102395","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"807","27.655991664","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"808","27.834145390","192.168.56.105","8.8.8.8","DNS","75","Standard query 0x7421 A www.gstatic.com"
"809","27.836356993","192.168.56.105","8.8.8.8","DNS","75","Standard query 0x9723 AAAA www.gstatic.com"
"810","27.852082492","8.8.8.8","192.168.56.105","DNS","91","Standard query response 0x7421 A www.gstatic.com A 142.251.222.3"
"811","27.852082860","8.8.8.8","192.168.56.105","DNS","103","Standard query response 0x9723 AAAA www.gstatic.com AAAA 2404:6800:4004:80f::2003"
"812","28.978396862","192.168.56.105","142.250.207.14","QUIC","291","Protected Payload (KP0), DCID=f3f5dda068989850"
"813","28.987996683","142.250.207.14","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=61dfbc"
"814","29.009019542","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"815","29.035441460","142.250.207.14","192.168.56.105","QUIC","1394","Protected Payload (KP0), DCID=61dfbc"
"816","29.036957983","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"817","29.036958801","192.168.56.105","142.250.207.14","QUIC","73","Protected Payload (KP0), DCID=f3f5dda068989850"
"818","29.036958832","142.250.207.14","192.168.56.105","QUIC","223","Protected Payload (KP0), DCID=61dfbc"
"819","29.036958960","142.250.207.14","192.168.56.105","QUIC","306","Protected Payload (KP0), DCID=61dfbc"
"820","29.039135644","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"821","29.071803360","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"822","34.453236532","PcsCompu_ba:b4:39","PcsCompu_51:eb:8f","ARP","60","Who has 192.168.56.105? Tell 192.168.56.100"
"823","34.453866002","PcsCompu_51:eb:8f","PcsCompu_ba:b4:39","ARP","60","192.168.56.105 is at 08:00:27:51:eb:8f"
"824","36.911616926","192.168.56.105","34.107.221.82","TCP","60","[TCP Dup ACK 15#1] 53744  >  80 [ACK] Seq=1 Ack=1 Win=64024 Len=0"
"825","36.914794520","34.107.221.82","192.168.56.105","TCP","60","[TCP Dup ACK 16#3] 80  >  53744 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"826","39.806995083","192.168.56.105","8.8.8.8","DNS","71","Standard query 0x8d75 A example.org"
"827","39.806995439","192.168.56.105","8.8.8.8","DNS","71","Standard query 0xa2c8 A example.org"
"828","39.806995482","192.168.56.105","8.8.8.8","DNS","73","Standard query 0x674b A ipv4only.arpa"
"829","39.806995654","192.168.56.105","8.8.8.8","DNS","73","Standard query 0xb045 AAAA ipv4only.arpa"
"830","39.807741382","192.168.56.105","8.8.8.8","DNS","71","Standard query 0x0974 AAAA example.org"
"831","39.814737155","192.168.56.105","34.107.221.82","HTTP","349","[TCP Previous segment not captured] GET /success.txt?ipv4 HTTP/1.1 "
"832","39.814737461","192.168.56.105","172.217.175.34","TLSv1.3","93","Application Data"
"833","39.814737502","192.168.56.105","142.250.207.6","TLSv1.3","93","Application Data"
"834","39.815704823","192.168.56.105","8.8.8.8","DNS","84","Standard query 0x3403 A detectportal.firefox.com"
"835","39.815705298","192.168.56.105","8.8.8.8","DNS","84","Standard query 0x2b01 AAAA detectportal.firefox.com"
"836","39.826564212","34.107.221.82","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  53744 [ACK] Seq=1 Ack=297 Win=65535 Len=0"
"837","39.827180215","172.217.175.34","192.168.56.105","TCP","60","443  >  37666 [ACK] Seq=862 Ack=1003 Win=65535 Len=0"
"838","39.827180775","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [ACK] Seq=862 Ack=998 Win=65535 Len=0"
"839","39.830322800","8.8.8.8","192.168.56.105","DNS","87","Standard query response 0xa2c8 A example.org A 93.184.216.34"
"840","39.830323274","8.8.8.8","192.168.56.105","DNS","130","Standard query response 0xb045 AAAA ipv4only.arpa SOA sns.dns.icann.org"
"841","39.830323313","8.8.8.8","192.168.56.105","DNS","87","Standard query response 0x8d75 A example.org A 93.184.216.34"
"842","39.831665991","192.168.56.105","8.8.8.8","DNS","71","Standard query 0xdcb4 A example.org"
"843","39.831666342","8.8.8.8","192.168.56.105","DNS","105","Standard query response 0x674b A ipv4only.arpa A 192.0.0.171 A 192.0.0.170"
"844","39.831666380","8.8.8.8","192.168.56.105","DNS","99","Standard query response 0x0974 AAAA example.org AAAA 2606:2800:220:1:248:1893:25c8:1946"
"845","39.834996626","142.250.207.6","192.168.56.105","TLSv1.3","93","Application Data"
"846","39.834997464","192.168.56.105","8.8.8.8","DNS","73","Standard query 0x5d79 A ipv4only.arpa"
"847","39.834997507","192.168.56.105","8.8.8.8","DNS","73","Standard query 0x877b AAAA ipv4only.arpa"
"848","39.835442359","172.217.175.34","192.168.56.105","TLSv1.3","93","Application Data"
"849","39.836653432","192.168.56.105","8.8.8.8","DNS","71","Standard query 0x78f5 A example.org"
"850","39.836653803","192.168.56.105","8.8.8.8","DNS","71","Standard query 0xeacb AAAA example.org"
"851","39.836653845","192.168.56.105","142.250.207.6","TCP","60","49332  >  443 [ACK] Seq=998 Ack=901 Win=63910 Len=0"
"852","39.839477602","34.107.221.82","192.168.56.105","HTTP","270","HTTP/1.1 200 OK  (text/plain)"
"853","39.839477949","8.8.8.8","192.168.56.105","DNS","195","Standard query response 0x3403 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82"
"854","39.840163003","192.168.56.105","34.107.221.82","TCP","60","53744  >  80 [ACK] Seq=297 Ack=217 Win=64024 Len=0"
"855","39.840163331","8.8.8.8","192.168.56.105","DNS","207","Standard query response 0x2b01 AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net AAAA 2600:1901:0:38d7::"
"856","39.843107730","8.8.8.8","192.168.56.105","DNS","87","Standard query response 0xdcb4 A example.org A 93.184.216.34"
"857","39.846770042","8.8.8.8","192.168.56.105","DNS","87","Standard query response 0x78f5 A example.org A 93.184.216.34"
"858","39.846770370","192.168.56.105","8.8.8.8","DNS","84","Standard query 0x5392 A detectportal.firefox.com"
"859","39.846770409","192.168.56.105","8.8.8.8","DNS","84","Standard query 0x3a96 AAAA detectportal.firefox.com"
"860","39.847297588","8.8.8.8","192.168.56.105","DNS","130","Standard query response 0x877b AAAA ipv4only.arpa SOA sns.dns.icann.org"
"861","39.847298019","8.8.8.8","192.168.56.105","DNS","105","Standard query response 0x5d79 A ipv4only.arpa A 192.0.0.170 A 192.0.0.171"
"862","39.849913218","192.168.56.105","8.8.8.8","DNS","73","Standard query 0xf6c1 A ipv4only.arpa"
"863","39.849913608","192.168.56.105","8.8.8.8","DNS","73","Standard query 0x0cc4 AAAA ipv4only.arpa"
